Tags	IBooks	EBooks	IMarkers	EMarkers	IRefs	ERefs	PreText	SCase	Search	PostText	RCase	Replace	Name	Comment

# NOTE 1: This table only distinguishes names, not making any attempt to separate different people or places
# NOTE 2: Although this table applies to the OET-LV, the versification used is the ENGLISH system
# NOTE 3: Hebrew names that are also short English words (like Ham) may need the 'w' whole word flag so that the matching isn't overdone

# Individuals (or gods)
H	GEN,JOS,JDG,CH1								Timnah			תִּמְנָה		H8553 (12) Gen 38:12-14, Josh 15:10,57, 19:43, Jdg 14:1-2,5, 2Chr 28:18*
H	GEN,CH1								Timna			תִּמְנָע		H8555 (6) Gen 36:12,22,40, 1Chr 1:36,39,51*
H					GEN_10:2,CH1_1:5				Tiras			תִּירָס		H8494 (2) Gen 10:2, 1Chr 1:5*
H					KI2_19:9,ISA_37:9				Tirhakah			תִּרְהָקָה		H8640 Ethopian king (2) 2Ki 19:9, Isa 37:9*
H					CH1_2:48				Tirhanah			תִּרְחֲנָה		H8647 (1) 1Chr 2:48*
H					CH1_4:16				Tiria			תִּירְיָא		H8493 (1) 1Chr 4:16*
H					CH1_6:34				Toah			תּוֹחַ		H8430 (1) 1Chr 6:34*
H					CH2_17:8				Tobadonijah			טוֹב-אֲדֹנִיָּהוּ		{{ H8430 (space changed to hyphen) (1) 2Chr 17:8*
H					CH2_17:8				adonijah			אֲדֹנִיָּהוּ		{{ H8430 (1) 2Chr 17:8*
H	CH2,EZR,NEH,ZEC								Tobiah			טוֹבִיָּה		{ H2900 (18) 2Chr 17:8, Ezr 2:60, Neh 2:10,19, 4:3,7, 6:1,12,14,17,19, ...
H	CH2,EZR,NEH,ZEC								Tobijah			טוֹבִיָּה		{ H2900 (18) 2Chr 17:8, Ezr 2:60, Neh 2:10,19, 4:3,7, 6:1,12,14,17,19, ...
H					SA1_1:1				Tohu			תֹּחוּ		H8459 (1) 1Sam 1:1*
wH	SA2,CH1								Toi			תֹּעוּ		{ H8583 (5) 2Sam 8:9-10, 1Chr 18:9-10*
H					CH2_34:22				Tokhath			תּוֹקַהַת		H8445 (1) 2Chr 34:22*
wH	SA2,CH1								Tou			תֹּעוּ		{ H8583 (5) 2Sam 8:9-10, 1Chr 18:9-10*
H	GEN,NUM,JDG,CH1								Tola			תּוֹלָע		H8439 (6) Gen 46:13, Num 26:23, Jdg 10:1, 1Chr 7:1-2*
H	GEN,CH1,EZE								Togarmah			תּוֹגַרְמָה		H8425 (4) Gen 10:3, 1Chr 1:16, Eze 27:14, 38:6*
H	GEN,CH1,ISA,EZE								Tubal			תּוּבַל		H8422 (8) Gen 10:2, 1Chr 1:5, Isa 66:19, Eze 27:13, 32:26, 38:2,3, 39:1*
H					EZR_10:34				Uel			אוּאֵל		H177 (1) Ezr 10:34*
H	CH1								Ulam			אוּלָם		H198 (4) 1Chr 7:16-17, 8:39-40*
H					CH1_7:39				Ulla			עֻלָּא		H5925 (1) 1Chr 7:39*
H	CH1,NEH								Unni			עֻנִּי		H6042 (3) 1Chr 15:18, 1Chr 15:20, Neh 12:9*
wH	EXO,CH1,CH2,EZR								Uri			אוּרִי		H221 (8) Exo 31:2, 35:30, 38:22, 1 Ki 4:19, 1Chr 2:20, 2Chr 1:15, Ezra 10:24*
H	SA2,KI1								Uriah			אוּרִיָּה		H223 (39) 2Sam 11:3,6-12, ..., Matt 1:6, ...
H	CH1,CH2								Uriel			אוּרִיאֵל		H222 (4) 1Chr 6:24, 15:5,11, 2Chr 13:2*
H					CH1_9:4,EZR_8:14				Uthai			עוּתַי		H5793 (2) 1Chr 9:4, Ezr 8:14*
wH	GEN,CH1,JOB,JER,LAM								Uz			עוּץ		H5780 (8) Gen 10:23, 22:21, 36:28, 1Chr 1:17,42, Job 1:1, Jer 25:20, Lam 4:21*
H					NEH_3:25				Uzai			אוּזַי		H186 (1) Neh 3:25*
H					GEN_10:27,CH1_1:21				Uzal			אוּזָל		H187 (2) Gen 10:27, 1Chr 1:21*
H	SA2,KI2,CH1,EZR,NEH								Uzzah			עֻזָּא		H5798 (14) 2Sam 6:3,6-8, 2Ki 21:18,26, ...
wH	CH1,EZR,NEH								Uzzi			עֻזִּי		H5813 (11) 1Chr 6:5-6,51, 7:2-3,7, 9:8, Ezr 7:4, Neh 11:22, 12:19,42*
wH					CH1_11:44				Uzzia			עֻזִּיָּא		H5814 (1) 1Chr 11:44*
H	KI2,CH1,CH2,EZR,NEH,ISA,HOS								Uzziah			עֻזִּיָּה		H5818 (27) 2Ki 15:13,30,32,34, 1Chr 6:24, ..., Hos 1:1
H	EXO,LEV,NUM,CH1,CH2,NEH								Uzziel			עֻזִּיאֵל		H5816 (16) Exo 6:18,22 Lev 10:4, Num 3:19,30, 1Chr 4:42, 6:2,18, 7:7, ...
H					EZR_10:36				Vaniah			וַנְיָה		H2057 (1) Ezr 10:36*
H					CH1_6:28				Vashni			וַשִׁנִי		H2059 (1) 1Chr 6:28*
H					GEN_36:27,CH1_1:42				Zaavan			זַעֲוָן		{ H2190 (2) Gen 36:27, 1Chr 1:42*
H					GEN_36:27,CH1_1:42				Zavan			זַעֲוָן		{ H2190 (2) Gen 36:27, 1Chr 1:42*
H	CH1,CH2,EZR								Zabad			זָבָד		H2066 (8) 1Chr 2:36-37, 7:21, 11:41, 2Chr 24:26, Ezr 10:27,33,43*
H					EZR_10:28,NEH_3:20				Zabbai			זַבַּי		H2079 (2) Ezr 10:28, Neh 3:20*
H					EZR_8:14				Zabbud			זַבּוּד		H2072 (but often Qere is used instead) (1) Ezr 8:14*
wH	JOS,CH1,NEH								Zabdi			זַבְדִּי		H2067 (6) Josh 7:1,17-18, 1 Chr 8:19, 27:27, Neh 11:17*
H					CH1_27:2,NEH_11:14				Zabdiel			זַבְדִּיאֵל		H2068 (2) 1Chr 27:2, Neh 11:14*
H					KI1_4:5				Zabud			זָבוּד		H2071 (1) 1Ki 4:5*
H					EZR_2:9,NEH_7:14				Zaccai			זַכַּי		H2140 (2) Ezr 2:9, Neh 7:14*
H	NUM,CH1,NEH								Zaccur			זַכּוּר		H2139 (9) Num 13:4, 1Chr 4:26-27, 25:2,10, Neh 3:2, 10:12, 12:35, 13:13*
# Note: because the first letter changes for the following names, we also include the English spelling
dH									Zadok			צָדוֹק/(Zadok)		H6659 (53) 2Sam 8:17, 15:24-25,29,29,35-36, ...
H					CH2_11:19				Zaham			זָהַם		H2093 (1) 2Chr 11:19*
dH					NEH_3:30				Zalaph			צָלָף/(Zalaph)		H6764 (1) Neh 3:30*
dH					JDG_9:48,SA2_23:28,PSA_68:14				Zalmon			צַלְמוֹן/(Zalmon)		H6756 (3) Jdg 9:48, 2Sam 23:28, Psa 68:14*
dH	JDG,PSA								Zalmunna			צַלְמֻנָּע/(Zalmunna)		H6759 (12) Jdg 8:5-7,10,12,15,18,21, Psa 83:11*
H					DEU_2:20				Zamzummin			זַמְזֹם		{ H2157 (1) Deu 2:20*
H					DEU_2:20				Zamzummites			זַמְזֹם		{ H2157 (1) Deu 2:20*
H	EZR,NEH								Zattu			זַתּוּא		H2240 (4) Ezr 2:8, 10:27, Neh 7:13, 10:14*
H					CH1_2:33				Zaza			זָזָא		H2117 (1) 1Chr 2:33*
H	CH1,CH2,EZR								Zebadiah			זְבַדיָה		H2069 (9) 1Chr 8:15,17, 12:8, 26:2, 27:7, 2Chr 17:8, 19:11, Ezr 8:8, 10:20*
H	JDG,PSA								Zebah			זֶבַח		H2078 (12) Jdg 8:5-7,10,12,15,18,21, Psa 83:11*
H					KI2_23:36				Zebidah			זְבִידָה		H2080 woman (1) 2Ki 23:36*
H					EZR_10:43				Zebina			זְבִינָא		H2081 (1) Ezr 10:43*
H	JDG								Zebul			זְבֻל		H2083 (6) Jdg 9:28,30,36,38,41*
H									Zebulun			זְבוּלוּן		H2074 (45) Gen 30:20, 35:23, 46:14, 49:13, Exo 1:3, Num 1:9, ...
H					CH1_8:31				Zecher			זֶכֶר		{ H2144 (1) 1Chr 8:31*
H					CH1_8:31				Zacher			זֶכֶר		{ H2144 (1) 1Chr 8:31*
wdH									Zedek			צֶדֶקח/(Zedek)		H139 Adoni-zedek (2) Josh 10:1,3*
dH									Zedekiah			צִדְקִיָּה/(Zedekiah)		H6667 (63) 1Ki 22:11,24, 24:17-18,20, 25:2,7, ...
H	JDG,PSA								Zeeb			זְאֵב		H2062 (6) Jdg 7:25, 8:3, Psa 83:11*
dH					SA2_23:37,CH1_11:39				Zelek			צֶלֶק/(Zelek)		H6768 (2) 2Sam 23:37, 1Chr 11:39*
wH									Zerah			זֶרַח		H2226 (21) Gen 36:13,17,33, 38:30
H	CH1,EZR								Zerahiah			זְרַחְיָה		H2228 (5) 1Chr 6:6,51, Ezr 7:4, 8:4*
dH					SA1_9:1				Zeror			צְרוֹר/(Zeror)		H6872 (1) 1Sam 9:1*
H									Zechariah			זְכַרְיָה		H2148 (43) 2Ki 14:29, 15:8,11, 18:2, 1Chr 5:7, 9:21, ...
dH	NUM,JOS,CH1								Zelophehad			צְלָפְחָד/(Zelophehad)		H6765 (11) Num 26:33, 27:1,7, 36:2,6,10-11, Josh 17:3, ...
H					CH1_7:8				Zemirah			זְמִירָה		H2160 (1) 1Chr 7:8*
dH	KI2,CH1,JER,ZEP,ZEC								Zephaniah			צְפַנְיָה/(Zephaniah)		H6846 (10) 2Ki 25:18, 1Chr 6:36, Jer 21:1, ..., Zeph 1:1, 6:10,14
dH	GEN,CH1								Zephi			צְפוֹ/(Zephi)		{ H6825 (3) Gen 36:11,15, 1Chr 1:36*
dH	GEN,CH1								Zepho			צְפוֹ/(Zepho)		{ H6825 (3) Gen 36:11,15, 1Chr 1:36*
dH					CH1_4:7				Zereth			צֶרֶת/(Zereth)		H6889 (1) 1Chr 4:7*
dH					CH1_25:3				Zeri			צְרִי/(Zeri)		H6874 (1) 1Chr 25:3*
dH					KI1_11:26				Zeruah			צְרוּעָה/(Zeruah)		H6871 (1) 1Ki 11:26*
dH	SA1,SA2,KI1,CH1								Zeruiah			צְרוּיָה/(Zeruiah)		H6870 (26) 1Sam 26:6, 2Sam 2:13,19, 3:39, ...
H	CH1,EZR,NEH,HAG,ZEC								Zerubbabel			זְרֻבָּבֶל		H2216 (21) 1Chr 3:19, Ezr 2:2, 3:2,8, 4:2-3, Neh 7:7, ..., Hag 1:1, ...
H					CH1_23:8,CH1_26:22				Zetham			זֵתָם		H2241 (2) 1Chr 23:8, 26:22*
H					CH1_7:10				Zethan			זֵיתָן		H2133 (1) 1Chr 7:10*
wH					CH1_5:13				Zia			זִיעַ		H2127 (1) 1Chr 5:13*
dH	SA2								Ziba			צִיבָא/(Ziba)		H6717 (16) 2Sam 9:2-4,9-12, 16:1-4, ...
dH	GEN,CH1								Zibeon			צִבְעוֹן/(Zibeon)		H6649 (8) Gen 36:2,14,20,24,29, 1Chr 1:38,40*
wdH					CH1_8:9				Zibia			צִבְיָא/(Zibia)		H6644 (1) 1Chr 8:9*
dH					KI2_12:1,CH2_24:1				Zibiah			צִבְיָּה/(Zibiah)		H6645 woman (2) 2Ki 12:1, 2Chr 24:1*
H	EXO,CH1,CH2,NEH								Zichri			זִכְרִי		{ H2147 (12) Exo 6:21, 1Chr 8:19,23,27, 9:15, 26:25, 27:16, 2Chr 17:16, ...
H	EXO,CH1,CH2,NEH								Zikri			זִכְרִי		{ H2147 (12) Exo 6:21, 1Chr 8:19,23,27, 9:15, 26:25, 27:16, 2Chr 17:16, ...
dH	EZR,NEH								Ziha			צִיחָא/(Ziha)		H6727 (3) Ezr 2:43, Neh 7:46, 11:21*
dH	GEN								Zillah			צִלָּה/(Zillah)		H6741 (3) Gen 4:19,22-23*
dH					CH1_8:20,CH1_12:21				Zilthai			צִלְּתַי/(Zilthai)		{ H6769 (2) 1Chr 8:20, 12:21*
dH					CH1_8:20,CH1_12:21				Zillethai			צִלְּתַי/(Zillethai)		{ H6769 (2) 1Chr 8:20, 12:21*
H	CH1,CH2								Zimmah			זִמָּה		H2155 (3) 1Chr 6:20,42, 2Chr 29:12*
H					GEN_25:2,CH1_1:32				Zimran			זִמְרָן		H2175 (2) Gen 25:2, 1Chr 1:32*
H	NUM,KI1,KI2,CH1,JER								Zimri			זִמְרִי		H2174 (15) Num 25:14, 1Ki 16:9-10,12,15-16,18,20, ...
H					CH1_23:10				Zina			זִינָא		H2126 (1) 1Chr 23:10*
wdH	NUM,JOS,JDG								Zippor			צִפּוֹר/(Zippor)		H6834 (7) Num 22:2,4,10,16, 23:18, Josh 24:9, Jdg 11:25*
H					CH1_4:16				Ziphah			זִיפָה		H2129 (1) 1Chr 4:16*
dH	EXO								Zipporah			צִפֹּרָה/(Zipporah)		H6855 (3) Exo 2:21, 4:25, 18:2*
wH					CH1_4:37,CH2_11:20				Ziza			זִיזָא		H2124 (2) 1Chr 4:37, 2Chr 11:20*
H					CH1_23:11				Zizah			זִיזָה		H2125 (1) 1Chr 23:11*
dH					CH1_4:8				Zobebah			צֹבֵבָה/(Zobebah)		H6637 (1) 1Chr 4:8*
H					CH1_4:20				Zoheth			זוֹחֵת		H2105 (1) 1Chr 4:20*
H					CH1_4:20				zoheth			זוֹחֵת		H1132 Ben-zoheth (1) 1Chr 4:20*
dH					CH1_7:35,CH1_7:36				Zophah			צוֹפַח/(Zophah)		H6690 (2) 1Chr 7:35-36*
dH					CH1_6:26				Zophai			צוּף/(Zophai/Zuph)		{ H6689 (4) 1Chr 6:26*
dH	SA1,CH1								Zuph			צוּף/(Zuph)		{ H6689 (4) 1 Sam 1:1, 9:5, 1Chr 6:26,35*
wdH	NUM,JOS,CH1								Zur			צוּר/(Zur)		H6698 (5) Num 25:15, Num 31:8, Josh 13:21, 1Chr 8:30, 8:36*
# end of people


# Tribes/Groups (including some from places rather than tribes)
H									Ahohite			אֲחוֹחִי		H266 (5) 2Sam 23:9,28, 1Chr 11:12,29, 27:4*
H									Anakim			עֲנָקִי		{ H6062 (9) Deu 1:28, 2:10-11,21, 9:2, Josh 11:21-22, 14:12,15*
H									Anakites			עֲנָקִי		{ H6062 (9) Deu 1:28, 2:10-11,21, 9:2, Josh 11:21-22, 14:12,15*
H									Anamim			עֲנָמִים		{{ H6047 (2) Gen 10:13, 1Chr 1:11*
wH									Anam			עֲנָמִים		{{ H6047 (2) Gen 10:13, 1Chr 1:11*
H									Anamites			עֲנָמִים		{{ H6047 (2) Gen 10:13, 1Chr 1:11*
H									Ammonites			עַמּוֹנִי		{ H5984 (17) Deu 2:20, 23:3, 1Sam 11:1-2, ...
H									Ammonite			עַמּוֹנִי		{ H5984 (17) Deu 2:20, 23:3, 1Sam 11:1-2, ...
wH									Amorite			אֲמֹרִי		{{ H567 (87) Gen 10:16, 14:7,13, 15:16,21, ...
H									Amorites			אֲמֹרִי		{{ H567 (87) Gen 10:16, 14:7,13, 15:16,21, ...
H									Emori			אֲמֹרִי		{{ H567 (87) Gen 10:16, 14:7,13, 15:16,21, ...
H									Anathothite			עַנְתֹתִי		{ H6069 (5) 2Sam 23:27, 1Chr 11:28, 12:3, 27:12, Jer 29:27*
H									Anathoth			עַנְתֹתִי		{ H6069 (5) 2Sam 23:27, 1Chr 11:28, 12:3, 27:12, Jer 29:27*
H									Arabians			עֲרָבִי		{{ H6163 (9) 2Chr 17:11, 21:16, 22:1, 26:7, Neh 2:19, 4:7, 6:1, Isa 13:20, Jer 3:2*
wH									Arabian			עֲרָבִי		{{ H6163 (9) 2Chr 17:11, 21:16, 22:1, 26:7, Neh 2:19, 4:7, 6:1, Isa 13:20, Jer 3:2*
wH									Arabs			עֲרָבִי		{{ H6163 (9) 2Chr 17:11, 21:16, 22:1, 26:7, Neh 2:19, 4:7, 6:1, Isa 13:20, Jer 3:2*
wH									Arab			עֲרָבִי		{{ H6163 (9) 2Chr 17:11, 21:16, 22:1, 26:7, Neh 2:19, 4:7, 6:1, Isa 13:20, Jer 3:2*
H									Arameans			אֲרַמִּי		{ H761 (11) Gen 25:20, 28:5, 31:20,24, Deu 26:5, ...
H									Aramean			אֲרַמִּי		{ H761 (11) Gen 25:20, 28:5, 31:20,24, Deu 26:5, ...
dH									Syrians			אֲרַמִּי/(Syrians)		{ H761 (11) Gen 25:20, 28:5, 31:20,24, Deu 26:5, ...
dH									Syrian			אֲרַמִּי/(Syrian)		{ H761 (11) Gen 25:20, 28:5, 31:20,24, Deu 26:5, ...
H									Arbathite			עַרְבָתִי		H6164 (2) 2Sam 23:31, 1Chr 11:32*
H					SA2_23:35				Arbite			אַרְבִּי		H701 (1) 2Sam 23:35*
H									Archite			אַרְכִּי		H757 (6) Josh 16:2, 2Sam 15:32, 16:16, 17:5,14, 2Chr 27:33*
H					GEN_10:17,CH1_1:15				Arkites			עַרְקִי		{ H6208 (2) Gen 10:17, 1Chr 1:15*
wH					GEN_10:17,CH1_1:15				Arkite			עַרְקִי		{ H6208 (2) Gen 10:17, 1Chr 1:15*
H					GEN_10:17,CH1_1:15				Arqi			עַרְקִי		{ H6208 (2) Gen 10:17, 1Chr 1:15*
H					GEN_10:18,CH1_1:16				Arvadites			אַרְוָדִי		{{ H721 (2) Gen 10:18, 1Chr 1:16*
wH					GEN_10:18,CH1_1:16				Arvadite			אַרְוָדִי		{{ H721 (2) Gen 10:18, 1Chr 1:16*
wH					GEN_10:18,CH1_1:16				Arvadi			אַרְוָדִי		{{ H721 (2) Gen 10:18, 1Chr 1:16*
H					GEN_25:3,SA2_2:9				Ashurites			אֲשׁוּרִי		{ H805 (2) Gen 25:3, 2Sam 2:9*
H					GEN_25:3,SA2_2:9				Asshurim			אֲשׁוּרִי		{ H805 (2) Gen 25:3, 2Sam 2:9*
H					KI2_17:31				Avites			עַוִּי		{{ H5757 (1) 2Ki 17:31*
H					DEU_2:23,JOS_13:3				Avims			עַוִּי		{{ H5757 (2) Deu 2:23, Josh 13:3*
H					CH1_11:33				Baharumite			בּחֲרוּמִי		H978 (1) 1Chr 11:33*
H					SA2_23:31				Barhumite			בַּרְחֻמִי		H1273 (1) 2Sam 23:31*
wH									Canaanite			כְּנַעֲנִי		{ H3669 (74) Gen 10:18-19, 12:6, 13:7, 15:21, ...
H									Canaanites			כְּנַעֲנִי		{ H3669 (74) Gen 10:18-19, 12:6, 13:7, 15:21, ...
H									Kenaani			כְּנַעֲנִי		{ H3669 (74) Gen 10:18-19, 12:6, 13:7, 15:21, ...
dH									Caphtorims			כַּפְתֹּרִי/(Caphtorims)		{{ H3732 (3) Gen 10:14, Deu 2:23, 1Chr 1:12*
wdH									Caphtorims			כַּפְתֹּרִי/(Caphtorim)		{{ H3732 (3) Gen 10:14, Deu 2:23, 1Chr 1:12*
wdH									Caphtor			כַּפְתֹּרִי/(Caphtor)		{{ H3732 (3) Gen 10:14, Deu 2:23, 1Chr 1:12*
dH									Caphtorites			כַּפְתֹּרִי/(Caphtorites)		{{ H3732 (3) Gen 10:14, Deu 2:23, 1Chr 1:12*
H									Carites			כָּרִי		H3746 (4) 2Sam 20:23, 1Ki 1:38, 2Ki 11:4,19*
H									Carmelite			כַּרְמְלִי		H3761 (5) 1 Sam 30:5, 2Sam 2:2, 3:3, 23:35, 1Chr 11:37*
dH					GEN_10:14,CH1_1:12				Casluhim			כַּסְלֻחִים/(Casluhim)		{{ H3695 (2) Gen 10:14, 1Chr 1:12*
wdH					GEN_10:14,CH1_1:12				Casluh			כַּסְלֻחִים/(Casluhim)		{{ H3695 (2) Gen 10:14, 1Chr 1:12*
dH					GEN_10:14,CH1_1:12				Casluhites			כַּסְלֻחִים/(Casluhites)		{{ H3695 (2) Gen 10:14, 1Chr 1:12*
H									Chaldeans¦			\add >ones¦\add*_from¦_כַּשְׂדִּי¦		{ H3778 (80) Gen 11:28,31, 15:7, 2Ki 24:2, ...
H									Kasdim¦			\add >ones¦\add*_from¦_כַּשְׂדִּי¦		{ H3778 (80) Gen 11:28,31, 15:7, 2Ki 24:2, ...
dH									Cherethites			כְּרֵתִי/(Cherethites)		{{ H3774 (8) 1Sam 30:14, 2Sam 8:18, 15:18, 20:7, 1Ki 1:44, 1Chr 18:17, Eze 25:16, Zeph 2:5*
H									Kerethites			כְּרֵתִי		{{ H3774 (8) 1Sam 30:14, 2Sam 8:18, 15:18, 20:7, 1Ki 1:44, 1Chr 18:17, Eze 25:16, Zeph 2:5*
#H									Damascene¦			from_דַּמֶּשֶׂק		2 Cor 11:32
H	JDG,CH1								Danites			דָּנִי		H1839 (5) Jdg 13:2, 18:1,11,30, 1Chr 12:36*
#dH									Egyptians¦			\add >ones¦\add*_from¦_מִצְרַיִם/(Egypt)¦		(Eygpt gets added below)
dH									Egyptian¦			from¦_מִצְרַיִם/(Egypt)¦		Acts 7:28 (Eygpt gets added below)
H					NAH_1:1				Elkoshite			אֶלְקשִׁי		H512 (1) Nah 1:1*
H					GEN_14:5,DEU_2:10,DEU_2:11				Emim			אֵימִים		{{ H368 (3) Gen 14:5, Deu 2:10-11*
H					GEN_14:5,DEU_2:10,DEU_2:11				Emites			אֵימִים		{{ H368 (3) Gen 14:5, Deu 2:10-11*
H					GEN_14:5,DEU_2:10,DEU_2:11				Emite			אֵימִים		{{ H368 (3) Gen 14:5, Deu 2:10-11*
H	JDG,RUT,SA1,KI1								Ephraimite			אֶפְרָתִי		{ H673 (5) Jdg 12:5, Ruth 1:2, 1Sam 1:1, 17:12, 1Ki 11:26*
wH	JDG,RUT,SA1,KI1								Ephrathite			אֶפְרָתִי		{ H673 (5) Jdg 12:5, Ruth 1:2, 1Sam 1:1, 17:12, 1Ki 11:26*
H	JDG,RUT,SA1,KI1								Ephrathites			אֶפְרָתִי		{ H673 (5) Jdg 12:5, Ruth 1:2, 1Sam 1:1, 17:12, 1Ki 11:26*
#H									Ethiopians			כּוּשִׁי		Acts 8:27
H									Ethiopian			כּוּשִׁי		Acts 8:27
H	KI1,PSA								Ezrahite			אֶזְרָחִי		H250 (3) 1Ki 4:31, Psa 88:1, 89:1*
H	DEU,JOS,SA2,KI2,CH1								Gadites			גָּדִי		{ H1425 (15) Deu 3:12,16, Deu 4:43, 29:8, Josh 1:12, ...
H	DEU,JOS,SA2,KI2,CH1								Gadite			גָּדִי		{ H1425 (15) Deu 3:12,16, Deu 4:43, 29:8, Josh 1:12, ...
H					EZE_27:11				Gammadim			גַּמָּד		{{{ H1575 (1) Eze 27:11*
H					EZE_27:11				Gammadites			גַּמָּד		{{{ H1575 (1) Eze 27:11*
H					CH1_4:19				Garmite			גַּרְמִי		H1636 (1) 1Chr 4:19*
wH					JOS_13:5,KI1_5:18				Gebalite			גִּבְלִי		{{ H1382 (2) Josh 13:5, 1Ki 5:18*
H					JOS_13:5,KI1_5:18				Gebalites			גִּבְלִי		{{ H1382 (2) Josh 13:5, 1Ki 5:18*
H					CH1_12:5				Gederathite			גְּדֵרָתִי		H1452 (1) 1Chr 12:5*
H					CH1_27:28				Gederite			גְּדֵרי		H1451 (1) 1Chr 27:28*
wH	DEU,JOS,SA1								Geshuri			גְּשׁוּרִי		{ H1651 (6) Deu 3:14, Josh 12:5, 13:2,11,13, 1Sam 27:8*
H	DEU,JOS,SA1								Geshurites			גְּשׁוּרִי		{ H1651 (6) Deu 3:14, Josh 12:5, 13:2,11,13, 1Sam 27:8*
H					CH1_12:3				Gibeathite			גִּבְעָתִי		H1395 from Gibeah (1) 1Chr 12:3*
H					SA2_15:12,SA2_23:34				Gilonite			גִּילֹנִי		H1526 (2) 2Sam 15:12, 23:34*
wH	GEN,DEU,JOS,CH1,NEH								Girgashite			גִּרְגָּשִׁי		{ H1622 (7) Gen 10:16, 15:21, Deu 7:1, Josh 3:10, 24:11, 1Chr 1:14, Neh 9:8*
H	GEN,DEU,JOS,CH1,NEH								Girgashites			גִּרְגָּשִׁי		{ H1622 (7) Gen 10:16, 15:21, Deu 7:1, Josh 3:10, 24:11, 1Chr 1:14, Neh 9:8*
wH	GEN,DEU,JOS,CH1,NEH								Girgashi			גִּרְגָּשִׁי		{ H1622 (7) Gen 10:16, 15:21, Deu 7:1, Josh 3:10, 24:11, 1Chr 1:14, Neh 9:8*
H	JOS,SA2,CH1								Gittite			גִּתִּי		H1663 (10) Josh 13:3, 2Sam 6:10-11, 15:18-19, ...
H					CH1_11:34				Gizonite			גִּזוֹנִי		H1493 (1) 1Chr 11:34*
H	CH1,PSA								Hagarites			הַגְרִי		{ H1905 (6) 1Chr 5:10,19-20, 11:38, 27:31, Psa 83:6*
H	CH1,PSA								Hagerites			הַגְרִי		{ H1905 (6) 1Chr 5:10,19-20, 11:38, 27:31, Psa 83:6*
wH	CH1,PSA								Hagerite			הַגְרִי		{ H1905 (6) 1Chr 5:10,19-20, 11:38, 27:31, Psa 83:6*
H	CH1,PSA								Hagrites			הַגְרִי		{ H1905 (6) 1Chr 5:10,19-20, 11:38, 27:31, Psa 83:6*
wH	CH1,PSA								Hagrite			הַגְרִי		{ H1905 (6) 1Chr 5:10,19-20, 11:38, 27:31, Psa 83:6*
H	CH1,PSA								Haggeri			הַגְרִי		{ H1905 (6) 1Chr 5:10,19-20, 11:38, 27:31, Psa 83:6*
wH	CH1,PSA								Hagri			הַגְרִי		{ H1905 (6) 1Chr 5:10,19-20, 11:38, 27:31, Psa 83:6*
H					GEN_10:18,CH1_1:16				Hamathites			חֲרֹדִי		{{ H2577 (2) Gen 10:18, 1Chr 1:16*
wH					GEN_10:18,CH1_1:16				Hamathite			חֲרֹדִי		{{ H2577 (2) Gen 10:18, 1Chr 1:16*
H					GEN_10:18,CH1_1:16				Hamati			חֲרֹדִי		{{ H2577 (2) Gen 10:18, 1Chr 1:16*
H	SA2,CH1								Hararite			הֲרָרִי		H2043 (5) 2Sam 23:11,33, 1Chr 11:34-35*
H					SA2_23:25				Harodite			חֲרֹדִי		H2733 (2) 2Sam 23:25*
H					CH1_12:6				Haruphite			חֲרוּפִי		H2741 (1) 1Chr 12:6*
dH	GEN,EXO,DEU,SA1,JER,JNA								Hebrews			עִבְרִי/(Hebrews)		H5680 (34) Gen 14:13, 39:14,17, 40:15, ...
H	GEN,EXO,NUM,DEU,JOS,JDG,SA2,KI1,KI2,EZR,NEH,EZE								Hittites			חִתִּי		H2850 Descendants of Heth (48) Gen 15:20, 23:10, 25:9, ...
wH	GEN,EXO,NUM,DEU,JOS,JDG,SA2,KI1,KI2,EZR,NEH,EZE								Hittite			חִתִּי		H2850 Descendants of Heth (48) Gen 15:20, 23:10, 25:9, ...
H	GEN,EXO,DEU,JOS,JDG,SA2,KI1,CH1,CH2								Hivites			חִוִּי		{ H2340 (25) Gen 10:17, 34:2, 36:2, Exo 3:8,17, 13:5
wH	GEN,EXO,DEU,JOS,JDG,SA2,KI1,CH1,CH2								Hivite			חִוִּי		{ H2340 (25) Gen 10:17, 34:2, 36:2, Exo 3:8,17, 13:5
H	GEN,EXO,DEU,JOS,JDG,SA2,KI1,CH1,CH2								Hivvi			חִוִּי		{ H2340 (25) Gen 10:17, 34:2, 36:2, Exo 3:8,17, 13:5
H	GEN,DEU								Horites			חֹרִי		H2752 (6) Gen 14:6, 36:20-21,29, Deu 2:12,22*
H	SA2,CH1								Hushathite			חֻשָׁתִי		H2843 (5) 2Sam 21:18, 23:27, 1Chr 11:29, 20:4, 27:11*
H	GEN,JDG,CH1,PSA								Ishmaelites			יִשְׁמָעֵאלִי		{ H3459 (8) Gen 37:25,27-28, 39:1, Jdg 8:24, 1Chr 2:17, 27:30, Psa 83:6*
H	GEN,JDG,CH1,PSA								Ishmeelites			יִשְׁמָעֵאלִי		{ H3459 (8) Gen 37:25,27-28, 39:1, Jdg 8:24, 1Chr 2:17, 27:30, Psa 83:6*
H	GEN,JDG,CH1,PSA								Ishmaelite			יִשְׁמָעֵאלִי		{ H3459 (8) Gen 37:25,27-28, 39:1, Jdg 8:24, 1Chr 2:17, 27:30, Psa 83:6*
